file_name,file_size,product_no,status,letter,environment,image_w,image_h,product_no_len
CQ-80_rr_c.jpg,5664.0,CQ-80,Right_Rot,Clear,Clear,195.0,92.0,5.0
JS#07B_rr_c.jpg,6893.0,JS#07B,Right_Rot,Clear,Clear,248.0,92.0,6.0
VY-72H_rr_c.jpg,7944.0,VY-72H,Right_Rot,Clear,Clear,308.0,92.0,6.0
T595GL_rr_c.jpg,7729.0,T595GL,Right_Rot,Clear,Clear,274.0,92.0,6.0
-9 YXN_rr_c.jpg,8674.0,-9 YXN,Right_Rot,Clear,Clear,349.0,92.0,6.0
2- CZJ_rr_c.jpg,6018.0,2- CZJ,Right_Rot,Clear,Clear,231.0,92.0,6.0
-7ZPOW_rr_c.jpg,9260.0,-7ZPOW,Right_Rot,Clear,Clear,372.0,92.0,6.0
TSYRP-_rr_c.jpg,6820.0,TSYRP-,Right_Rot,Clear,Clear,252.0,92.0,6.0
P0V3QY_rr_c.jpg,7023.0,P0V3QY,Right_Rot,Clear,Clear,249.0,92.0,6.0
CH24B6_rr_c.jpg,10323.0,CH24B6,Right_Rot,Clear,Clear,331.0,92.0,6.0
-MSHB1_rr_c.jpg,9364.0,-MSHB1,Right_Rot,Clear,Clear,364.0,92.0,6.0
E57NWH_rr_c.jpg,11049.0,E57NWH,Right_Rot,Clear,Clear,395.0,92.0,6.0
5AKCU5_rr_c.jpg,8460.0,5AKCU5,Right_Rot,Clear,Clear,340.0,92.0,6.0
SK2K7K_rr_c.jpg,10031.0,SK2K7K,Right_Rot,Clear,Clear,381.0,92.0,6.0
4SLN2V_rr_c.jpg,7663.0,4SLN2V,Right_Rot,Clear,Clear,286.0,92.0,6.0
168U7Z_rr_c.jpg,8876.0,168U7Z,Right_Rot,Clear,Clear,316.0,92.0,6.0
T#RQ-O_rr_c.jpg,6819.0,T#RQ-O,Right_Rot,Clear,Clear,243.0,92.0,6.0
WQMEJI_rr_c.jpg,6919.0,WQMEJI,Right_Rot,Clear,Clear,248.0,92.0,6.0
NVJC-S_rr_c.jpg,7768.0,NVJC-S,Right_Rot,Clear,Clear,301.0,92.0,6.0
JVRMUL_rr_c.jpg,6994.0,JVRMUL,Right_Rot,Clear,Clear,259.0,92.0,6.0
 558ZO_rr_c.jpg,7199.0, 558ZO,Right_Rot,Clear,Clear,258.0,92.0,6.0
7T43P L_rr_c.jpg,7779.0,7T43P L,Right_Rot,Clear,Clear,302.0,92.0,7.0
33YXDDH_rr_c.jpg,8876.0,33YXDDH,Right_Rot,Clear,Clear,373.0,92.0,7.0
E0YXXZB_rr_c.jpg,10987.0,E0YXXZB,Right_Rot,Clear,Clear,395.0,92.0,7.0
R7HM#00_rr_c.jpg,10033.0,R7HM#00,Right_Rot,Clear,Clear,383.0,92.0,7.0
4YJ6R5U_rr_c.jpg,10311.0,4YJ6R5U,Right_Rot,Clear,Clear,400.0,92.0,7.0
QZ##SC _rr_c.jpg,7842.0,QZ##SC ,Right_Rot,Clear,Clear,301.0,92.0,7.0
UCCEU8E_rr_c.jpg,10632.0,UCCEU8E,Right_Rot,Clear,Clear,410.0,92.0,7.0
A LFYYZ_rr_c.jpg,9059.0,A LFYYZ,Right_Rot,Clear,Clear,359.0,92.0,7.0
SHLV5UR_rr_c.jpg,9788.0,SHLV5UR,Right_Rot,Clear,Clear,345.0,92.0,7.0
50124LP_rr_c.jpg,8537.0,50124LP,Right_Rot,Clear,Clear,301.0,92.0,7.0
CKOF5FI_rr_c.jpg,6979.0,CKOF5FI,Right_Rot,Clear,Clear,264.0,92.0,7.0
4IR#-JU_rr_c.jpg,6323.0,4IR#-JU,Right_Rot,Clear,Clear,239.0,92.0,7.0
DIWKDBQ_rr_c.jpg,9064.0,DIWKDBQ,Right_Rot,Clear,Clear,323.0,92.0,7.0
-ZMF8#N_rr_c.jpg,10549.0,-ZMF8#N,Right_Rot,Clear,Clear,403.0,92.0,7.0
PPGOP-9_rr_c.jpg,9708.0,PPGOP-9,Right_Rot,Clear,Clear,346.0,92.0,7.0
BPQH9FH_rr_c.jpg,7794.0,BPQH9FH,Right_Rot,Clear,Clear,284.0,92.0,7.0
5L76P2A_rr_c.jpg,8794.0,5L76P2A,Right_Rot,Clear,Clear,338.0,92.0,7.0
HX9U#4R_rr_c.jpg,10146.0,HX9U#4R,Right_Rot,Clear,Clear,372.0,92.0,7.0
IFLMPHO_rr_c.jpg,10559.0,IFLMPHO,Right_Rot,Clear,Clear,405.0,92.0,7.0
DASKG26_rr_c.jpg,10516.0,DASKG26,Right_Rot,Clear,Clear,378.0,92.0,7.0
PHE 4 IB_rr_c.jpg,8662.0,PHE 4 IB,Right_Rot,Clear,Clear,355.0,92.0,8.0
E-UZRU1J_rr_c.jpg,10025.0,E-UZRU1J,Right_Rot,Clear,Clear,386.0,92.0,8.0
2D9NFL0-_rr_c.jpg,8888.0,2D9NFL0-,Right_Rot,Clear,Clear,362.0,92.0,8.0
4FLLWCPX_rr_c.jpg,10787.0,4FLLWCPX,Right_Rot,Clear,Clear,414.0,92.0,8.0
GTN2JQD7_rr_c.jpg,10580.0,GTN2JQD7,Right_Rot,Clear,Clear,397.0,92.0,8.0
1F7FRYGM_rr_c.jpg,10138.0,1F7FRYGM,Right_Rot,Clear,Clear,390.0,92.0,8.0
LKL#6ZNH_rr_c.jpg,11102.0,LKL#6ZNH,Right_Rot,Clear,Clear,399.0,92.0,8.0
JAOSJEON_rr_c.jpg,11664.0,JAOSJEON,Right_Rot,Clear,Clear,433.0,92.0,8.0
51R7ETI3_rr_c.jpg,5188.0,51R7ETI3,Right_Rot,Clear,Clear,162.0,92.0,8.0
X-UC95ZA_rr_c.jpg,9348.0,X-UC95ZA,Right_Rot,Clear,Clear,367.0,92.0,8.0
T VBZLYB_rr_c.jpg,10616.0,T VBZLYB,Right_Rot,Clear,Clear,381.0,92.0,8.0
EU-7OI3V_rr_c.jpg,10329.0,EU-7OI3V,Right_Rot,Clear,Clear,399.0,92.0,8.0
6SJX 4OI_rr_c.jpg,9483.0,6SJX 4OI,Right_Rot,Clear,Clear,338.0,92.0,8.0
 V3NWU1J_rr_c.jpg,9425.0, V3NWU1J,Right_Rot,Clear,Clear,418.0,92.0,8.0
JOGC9TK6_rr_c.jpg,10532.0,JOGC9TK6,Right_Rot,Clear,Clear,387.0,92.0,8.0
0ZIKH VO_rr_c.jpg,12323.0,0ZIKH VO,Right_Rot,Clear,Clear,440.0,92.0,8.0
IN2ZS4AV_rr_c.jpg,11220.0,IN2ZS4AV,Right_Rot,Clear,Clear,402.0,92.0,8.0
4IZO2H42_rr_c.jpg,8851.0,4IZO2H42,Right_Rot,Clear,Clear,297.0,92.0,8.0
EEWHDKWM_rr_c.jpg,12821.0,EEWHDKWM,Right_Rot,Clear,Clear,502.0,92.0,8.0
6QSLKWP-_rr_c.jpg,10575.0,6QSLKWP-,Right_Rot,Clear,Clear,390.0,92.0,8.0
3YDD2TY7O_rr_c.jpg,12768.0,3YDD2TY7O,Right_Rot,Clear,Clear,442.0,92.0,9.0
ZGS1-QBCA_rr_c.jpg,9789.0,ZGS1-QBCA,Right_Rot,Clear,Clear,377.0,92.0,9.0
3AX131K2X_rr_c.jpg,11761.0,3AX131K2X,Right_Rot,Clear,Clear,472.0,92.0,9.0
D542U5FV4_rr_c.jpg,10712.0,D542U5FV4,Right_Rot,Clear,Clear,417.0,92.0,9.0
XH8SV36D4_rr_c.jpg,11865.0,XH8SV36D4,Right_Rot,Clear,Clear,442.0,92.0,9.0
8-4V02LF _rr_c.jpg,11582.0,8-4V02LF ,Right_Rot,Clear,Clear,449.0,92.0,9.0
1 AM9NPOE_rr_c.jpg,16161.0,1 AM9NPOE,Right_Rot,Clear,Clear,543.0,92.0,9.0
BN8E3X1H3_rr_c.jpg,12073.0,BN8E3X1H3,Right_Rot,Clear,Clear,444.0,92.0,9.0
B5TYZ0PN2_rr_c.jpg,11591.0,B5TYZ0PN2,Right_Rot,Clear,Clear,428.0,92.0,9.0
GJJB8YEKW_rr_c.jpg,11642.0,GJJB8YEKW,Right_Rot,Clear,Clear,457.0,92.0,9.0
CR 1GDNLB_rr_c.jpg,13131.0,CR 1GDNLB,Right_Rot,Clear,Clear,509.0,92.0,9.0
VA34VYIT7_rr_c.jpg,9839.0,VA34VYIT7,Right_Rot,Clear,Clear,421.0,92.0,9.0
ZSIXG#GXF_rr_c.jpg,13022.0,ZSIXG#GXF,Right_Rot,Clear,Clear,442.0,92.0,9.0
QJ7WQIT3Z_rr_c.jpg,9554.0,QJ7WQIT3Z,Right_Rot,Clear,Clear,389.0,92.0,9.0
B8-STL5MV_rr_c.jpg,11158.0,B8-STL5MV,Right_Rot,Clear,Clear,436.0,92.0,9.0
0G97I4YPB_rr_c.jpg,14972.0,0G97I4YPB,Right_Rot,Clear,Clear,576.0,92.0,9.0
J0Q8HC-ZP_rr_c.jpg,5392.0,J0Q8HC-ZP,Right_Rot,Clear,Clear,190.0,92.0,9.0
0NTW9W47W_rr_c.jpg,11313.0,0NTW9W47W,Right_Rot,Clear,Clear,433.0,92.0,9.0
KZZJ#2-MK_rr_c.jpg,9828.0,KZZJ#2-MK,Right_Rot,Clear,Clear,368.0,92.0,9.0
YF4PBLTTM_rr_c.jpg,10344.0,YF4PBLTTM,Right_Rot,Clear,Clear,440.0,92.0,9.0
V53FYGA-#D_rr_c.jpg,12598.0,V53FYGA-#D,Right_Rot,Clear,Clear,476.0,92.0,10.0
N2PXM0LFEW_rr_c.jpg,11324.0,N2PXM0LFEW,Right_Rot,Clear,Clear,398.0,92.0,10.0
SF03A7TWSP_rr_c.jpg,12849.0,SF03A7TWSP,Right_Rot,Clear,Clear,442.0,92.0,10.0
MNO#P1VPCB_rr_c.jpg,14018.0,MNO#P1VPCB,Right_Rot,Clear,Clear,560.0,92.0,10.0
HJOX BD3H9_rr_c.jpg,11716.0,HJOX BD3H9,Right_Rot,Clear,Clear,472.0,92.0,10.0
2ZRR 91T#A_rr_c.jpg,12783.0,2ZRR 91T#A,Right_Rot,Clear,Clear,439.0,92.0,10.0
PX4I#W3L#M_rr_c.jpg,13461.0,PX4I#W3L#M,Right_Rot,Clear,Clear,554.0,92.0,10.0
MF9HO8YBUT_rr_c.jpg,14096.0,MF9HO8YBUT,Right_Rot,Clear,Clear,520.0,92.0,10.0
QTK6P#VQR7_rr_c.jpg,13481.0,QTK6P#VQR7,Right_Rot,Clear,Clear,506.0,92.0,10.0
28QIMSQGGW_rr_c.jpg,13941.0,28QIMSQGGW,Right_Rot,Clear,Clear,514.0,92.0,10.0
BI PZJ5H#H_rr_c.jpg,11128.0,BI PZJ5H#H,Right_Rot,Clear,Clear,463.0,92.0,10.0
6XWZOQYSG _rr_c.jpg,16193.0,6XWZOQYSG ,Right_Rot,Clear,Clear,600.0,92.0,10.0
BY2MRD-CMM_rr_c.jpg,16157.0,BY2MRD-CMM,Right_Rot,Clear,Clear,608.0,92.0,10.0
DYIQHCSY 7_rr_c.jpg,10672.0,DYIQHCSY 7,Right_Rot,Clear,Clear,444.0,92.0,10.0
YXGPB7BBGG_rr_c.jpg,12687.0,YXGPB7BBGG,Right_Rot,Clear,Clear,512.0,92.0,10.0
JKTNFCEHBQ_rr_c.jpg,10551.0,JKTNFCEHBQ,Right_Rot,Clear,Clear,422.0,92.0,10.0
G360RUCWDA_rr_c.jpg,21066.0,G360RUCWDA,Right_Rot,Clear,Clear,721.0,92.0,10.0
Q#6V7ZIZ12_rr_c.jpg,12736.0,Q#6V7ZIZ12,Right_Rot,Clear,Clear,490.0,92.0,10.0
H6FP37AFH9_rr_c.jpg,16229.0,H6FP37AFH9,Right_Rot,Clear,Clear,649.0,92.0,10.0
VC59J7DQXS_rr_c.jpg,10641.0,VC59J7DQXS,Right_Rot,Clear,Clear,427.0,92.0,10.0
RA2KGXCZZ4X_rr_c.jpg,12415.0,RA2KGXCZZ4X,Right_Rot,Clear,Clear,462.0,92.0,11.0
YEE9Y1OZ28O_rr_c.jpg,15010.0,YEE9Y1OZ28O,Right_Rot,Clear,Clear,577.0,92.0,11.0
OJZYVUS3ZB _rr_c.jpg,13060.0,OJZYVUS3ZB ,Right_Rot,Clear,Clear,519.0,92.0,11.0
ELWU ICAU74_rr_c.jpg,15910.0,ELWU ICAU74,Right_Rot,Clear,Clear,666.0,92.0,11.0
 IFMF#726AF_rr_c.jpg,11656.0, IFMF#726AF,Right_Rot,Clear,Clear,466.0,92.0,11.0
NQQ685SX53W_rr_c.jpg,15181.0,NQQ685SX53W,Right_Rot,Clear,Clear,590.0,92.0,11.0
0C0C-X5A4LV_rr_c.jpg,13186.0,0C0C-X5A4LV,Right_Rot,Clear,Clear,479.0,92.0,11.0
XPSZC1OK-BW_rr_c.jpg,13273.0,XPSZC1OK-BW,Right_Rot,Clear,Clear,491.0,92.0,11.0
AMF6VI5LYIG_rr_c.jpg,17018.0,AMF6VI5LYIG,Right_Rot,Clear,Clear,615.0,92.0,11.0
L12XBPRVD55_rr_c.jpg,17144.0,L12XBPRVD55,Right_Rot,Clear,Clear,665.0,92.0,11.0
EHO#1V MESB_rr_c.jpg,17534.0,EHO#1V MESB,Right_Rot,Clear,Clear,665.0,92.0,11.0
KQ4U6IC8Z41_rr_c.jpg,13638.0,KQ4U6IC8Z41,Right_Rot,Clear,Clear,502.0,92.0,11.0
MHHSJ3ML-9V_rr_c.jpg,17342.0,MHHSJ3ML-9V,Right_Rot,Clear,Clear,641.0,92.0,11.0
BXGAG7362IY_rr_c.jpg,12635.0,BXGAG7362IY,Right_Rot,Clear,Clear,486.0,92.0,11.0
54 1VYX5 80_rr_c.jpg,14164.0,54 1VYX5 80,Right_Rot,Clear,Clear,529.0,92.0,11.0
#1ZO0IYILC#_rr_c.jpg,12124.0,#1ZO0IYILC#,Right_Rot,Clear,Clear,456.0,92.0,11.0
79N9DCOVZ I_rr_c.jpg,12483.0,79N9DCOVZ I,Right_Rot,Clear,Clear,478.0,92.0,11.0
CGYROA95QR2_rr_c.jpg,14390.0,CGYROA95QR2,Right_Rot,Clear,Clear,533.0,92.0,11.0
RC6UX1V#0VF_rr_c.jpg,15393.0,RC6UX1V#0VF,Right_Rot,Clear,Clear,523.0,92.0,11.0
UGAMGDW44-K_rr_c.jpg,13773.0,UGAMGDW44-K,Right_Rot,Clear,Clear,561.0,92.0,11.0
WENKXXBH9LZL_rr_c.jpg,17169.0,WENKXXBH9LZL,Right_Rot,Clear,Clear,629.0,92.0,12.0
KKR814B0VJYU_rr_c.jpg,15075.0,KKR814B0VJYU,Right_Rot,Clear,Clear,576.0,92.0,12.0
W16PI4O#XJ52_rr_c.jpg,16422.0,W16PI4O#XJ52,Right_Rot,Clear,Clear,613.0,92.0,12.0
BP7KIOX45XUI_rr_c.jpg,16358.0,BP7KIOX45XUI,Right_Rot,Clear,Clear,598.0,92.0,12.0
GPE6X-8-SKT0_rr_c.jpg,16369.0,GPE6X-8-SKT0,Right_Rot,Clear,Clear,645.0,92.0,12.0
R991KGA0A4ZO_rr_c.jpg,16494.0,R991KGA0A4ZO,Right_Rot,Clear,Clear,628.0,92.0,12.0
L1GC71B55MG-_rr_c.jpg,13772.0,L1GC71B55MG-,Right_Rot,Clear,Clear,558.0,92.0,12.0
OQY0Y4 RKCZ6_rr_c.jpg,14438.0,OQY0Y4 RKCZ6,Right_Rot,Clear,Clear,587.0,92.0,12.0
IV-A9EL-IIDL_rr_c.jpg,11547.0,IV-A9EL-IIDL,Right_Rot,Clear,Clear,429.0,92.0,12.0
#4V8API299C-_rr_c.jpg,14262.0,#4V8API299C-,Right_Rot,Clear,Clear,507.0,92.0,12.0
 JZ3MWBAONZC_rr_c.jpg,13454.0, JZ3MWBAONZC,Right_Rot,Clear,Clear,496.0,92.0,12.0
MFEPIM4OSK1H_rr_c.jpg,15974.0,MFEPIM4OSK1H,Right_Rot,Clear,Clear,564.0,92.0,12.0
JTOU94XS -1S_rr_c.jpg,13785.0,JTOU94XS -1S,Right_Rot,Clear,Clear,532.0,92.0,12.0
BVGKHNS9X847_rr_c.jpg,16479.0,BVGKHNS9X847,Right_Rot,Clear,Clear,604.0,92.0,12.0
#BC3SWD1421O_rr_c.jpg,17116.0,#BC3SWD1421O,Right_Rot,Clear,Clear,643.0,92.0,12.0
GKYD13TTR4VQ_rr_c.jpg,11803.0,GKYD13TTR4VQ,Right_Rot,Clear,Clear,461.0,92.0,12.0
AVQVI4XN3B2X_rr_c.jpg,12834.0,AVQVI4XN3B2X,Right_Rot,Clear,Clear,527.0,92.0,12.0
0Q5CSMTE3W3K_rr_c.jpg,15278.0,0Q5CSMTE3W3K,Right_Rot,Clear,Clear,577.0,92.0,12.0
HQUK6T9OZTPH_rr_c.jpg,14854.0,HQUK6T9OZTPH,Right_Rot,Clear,Clear,601.0,92.0,12.0
X5O2W2DKR5K5_rr_c.jpg,18090.0,X5O2W2DKR5K5,Right_Rot,Clear,Clear,664.0,92.0,12.0
KDSGW25JCS7ZR_rr_c.jpg,20444.0,KDSGW25JCS7ZR,Right_Rot,Clear,Clear,756.0,92.0,13.0
RAGIDIK79UUU5_rr_c.jpg,15688.0,RAGIDIK79UUU5,Right_Rot,Clear,Clear,605.0,92.0,13.0
CV7TDBHKTNOFO_rr_c.jpg,16123.0,CV7TDBHKTNOFO,Right_Rot,Clear,Clear,673.0,92.0,13.0
NK2MLHF6HMPN7_rr_c.jpg,16661.0,NK2MLHF6HMPN7,Right_Rot,Clear,Clear,715.0,92.0,13.0
8K D8DP-#J8LD_rr_c.jpg,16265.0,8K D8DP-#J8LD,Right_Rot,Clear,Clear,653.0,92.0,13.0
WZ9KLUJZX8PYW_rr_c.jpg,18294.0,WZ9KLUJZX8PYW,Right_Rot,Clear,Clear,686.0,92.0,13.0
X FWKSM7M255U_rr_c.jpg,19138.0,X FWKSM7M255U,Right_Rot,Clear,Clear,693.0,92.0,13.0
H-WIG3ZX2N3HT_rr_c.jpg,17238.0,H-WIG3ZX2N3HT,Right_Rot,Clear,Clear,690.0,92.0,13.0
A6QI7I58P J38_rr_c.jpg,6850.0,A6QI7I58P J38,Right_Rot,Clear,Clear,233.0,92.0,13.0
J36YJ-R5XY5SB_rr_c.jpg,17042.0,J36YJ-R5XY5SB,Right_Rot,Clear,Clear,589.0,92.0,13.0
9YWXCLT80DVSC_rr_c.jpg,19256.0,9YWXCLT80DVSC,Right_Rot,Clear,Clear,695.0,92.0,13.0
R8H7G7TGPY002_rr_c.jpg,16333.0,R8H7G7TGPY002,Right_Rot,Clear,Clear,693.0,92.0,13.0
88#KDRL0JUA8E_rr_c.jpg,18778.0,88#KDRL0JUA8E,Right_Rot,Clear,Clear,704.0,92.0,13.0
1IB-NXFZBE9M5_rr_c.jpg,17301.0,1IB-NXFZBE9M5,Right_Rot,Clear,Clear,644.0,92.0,13.0
RA2OZ9SG90U87_rr_c.jpg,16570.0,RA2OZ9SG90U87,Right_Rot,Clear,Clear,609.0,92.0,13.0
4W-YWKX9UFQU#_rr_c.jpg,21851.0,4W-YWKX9UFQU#,Right_Rot,Clear,Clear,808.0,92.0,13.0
7PC7H3ZH2-PEN_rr_c.jpg,17871.0,7PC7H3ZH2-PEN,Right_Rot,Clear,Clear,670.0,92.0,13.0
PZ#TI M0LRU#7_rr_c.jpg,12449.0,PZ#TI M0LRU#7,Right_Rot,Clear,Clear,498.0,92.0,13.0
TWE8OQ Q9D0E9_rr_c.jpg,14846.0,TWE8OQ Q9D0E9,Right_Rot,Clear,Clear,613.0,92.0,13.0
#XW5VVTCZZU6#_rr_c.jpg,19581.0,#XW5VVTCZZU6#,Right_Rot,Clear,Clear,727.0,92.0,13.0
AM96Y UE4Q1ZIV_rr_c.jpg,18108.0,AM96Y UE4Q1ZIV,Right_Rot,Clear,Clear,669.0,92.0,14.0
585DPI8TNBPEHD_rr_c.jpg,17506.0,585DPI8TNBPEHD,Right_Rot,Clear,Clear,663.0,92.0,14.0
U-BP5M1CYMPO T_rr_c.jpg,18487.0,U-BP5M1CYMPO T,Right_Rot,Clear,Clear,750.0,92.0,14.0
KYPWDBWP5MQ3M5_rr_c.jpg,17545.0,KYPWDBWP5MQ3M5,Right_Rot,Clear,Clear,688.0,92.0,14.0
E AJI7BMYZ5MAA_rr_c.jpg,17432.0,E AJI7BMYZ5MAA,Right_Rot,Clear,Clear,673.0,92.0,14.0
4Y2N3M#V48NSOM_rr_c.jpg,24333.0,4Y2N3M#V48NSOM,Right_Rot,Clear,Clear,907.0,92.0,14.0
JMGHO-3BIEF1MF_rr_c.jpg,23273.0,JMGHO-3BIEF1MF,Right_Rot,Clear,Clear,806.0,92.0,14.0
68L#NRRY07278V_rr_c.jpg,16597.0,68L#NRRY07278V,Right_Rot,Clear,Clear,665.0,92.0,14.0
90IR6YG E9MUEK_rr_c.jpg,16942.0,90IR6YG E9MUEK,Right_Rot,Clear,Clear,630.0,92.0,14.0
6H 9R1V4#S3UL9_rr_c.jpg,15013.0,6H 9R1V4#S3UL9,Right_Rot,Clear,Clear,639.0,92.0,14.0
OEI4E#2COGB6YX_rr_c.jpg,19693.0,OEI4E#2COGB6YX,Right_Rot,Clear,Clear,793.0,92.0,14.0
IAB3TO-4TE-CYJ_rr_c.jpg,13891.0,IAB3TO-4TE-CYJ,Right_Rot,Clear,Clear,628.0,92.0,14.0
AN4N9XC41WTJID_rr_c.jpg,20146.0,AN4N9XC41WTJID,Right_Rot,Clear,Clear,726.0,92.0,14.0
B CFU5H4IOY #F_rr_c.jpg,14368.0,B CFU5H4IOY #F,Right_Rot,Clear,Clear,594.0,92.0,14.0
X8LHP VCRW093F_rr_c.jpg,17252.0,X8LHP VCRW093F,Right_Rot,Clear,Clear,686.0,92.0,14.0
22LN1#B3S9#NMV_rr_c.jpg,22807.0,22LN1#B3S9#NMV,Right_Rot,Clear,Clear,905.0,92.0,14.0
RDAJ9AXOC1U0-R_rr_c.jpg,8496.0,RDAJ9AXOC1U0-R,Right_Rot,Clear,Clear,323.0,92.0,14.0
860CSWJ72BCMCP_rr_c.jpg,17359.0,860CSWJ72BCMCP,Right_Rot,Clear,Clear,613.0,92.0,14.0
5YY KEJRFVO-#Y_rr_c.jpg,13472.0,5YY KEJRFVO-#Y,Right_Rot,Clear,Clear,532.0,92.0,14.0
8IYSMTCV2ARO4K_rr_c.jpg,16078.0,8IYSMTCV2ARO4K,Right_Rot,Clear,Clear,675.0,92.0,14.0
L6I6A_rr_b.jpg,3237.0,L6I6A,Right_Rot,Blur,Clear,244.0,92.0,5.0
J9R7R_rr_b.jpg,2644.0,J9R7R,Right_Rot,Blur,Clear,181.0,92.0,5.0
NOLRP_rr_b.jpg,2977.0,NOLRP,Right_Rot,Blur,Clear,238.0,92.0,5.0
Q607Q_rr_b.jpg,2362.0,Q607Q,Right_Rot,Blur,Clear,245.0,92.0,5.0
-EKA0_rr_b.jpg,3336.0,-EKA0,Right_Rot,Blur,Clear,269.0,92.0,5.0
NR#9F_rr_b.jpg,3162.0,NR#9F,Right_Rot,Blur,Clear,249.0,92.0,5.0
 MSA1_rr_b.jpg,2838.0, MSA1,Right_Rot,Blur,Clear,278.0,92.0,5.0
89A1Z_rr_b.jpg,2840.0,89A1Z,Right_Rot,Blur,Clear,232.0,92.0,5.0
BZD9K_rr_b.jpg,2776.0,BZD9K,Right_Rot,Blur,Clear,250.0,92.0,5.0
AAA6U_rr_b.jpg,3271.0,AAA6U,Right_Rot,Blur,Clear,286.0,92.0,5.0
KQEG7_rr_b.jpg,3480.0,KQEG7,Right_Rot,Blur,Clear,282.0,92.0,5.0
6LTAI_rr_b.jpg,3233.0,6LTAI,Right_Rot,Blur,Clear,253.0,92.0,5.0
K0MA3_rr_b.jpg,2990.0,K0MA3,Right_Rot,Blur,Clear,262.0,92.0,5.0
7G8DD_rr_b.jpg,2224.0,7G8DD,Right_Rot,Blur,Clear,250.0,92.0,5.0
9R1QB_rr_b.jpg,3240.0,9R1QB,Right_Rot,Blur,Clear,225.0,92.0,5.0
TVH73_rr_b.jpg,3005.0,TVH73,Right_Rot,Blur,Clear,246.0,92.0,5.0
JZG5K_rr_b.jpg,3982.0,JZG5K,Right_Rot,Blur,Clear,350.0,92.0,5.0
4S QA_rr_b.jpg,3051.0,4S QA,Right_Rot,Blur,Clear,275.0,92.0,5.0
KJG9A_rr_b.jpg,3717.0,KJG9A,Right_Rot,Blur,Clear,337.0,92.0,5.0
CQ-80_rr_b.jpg,2105.0,CQ-80,Right_Rot,Blur,Clear,195.0,92.0,5.0
JS#07B_rr_b.jpg,2839.0,JS#07B,Right_Rot,Blur,Clear,248.0,92.0,6.0
VY-72H_rr_b.jpg,3139.0,VY-72H,Right_Rot,Blur,Clear,308.0,92.0,6.0
T595GL_rr_b.jpg,3123.0,T595GL,Right_Rot,Blur,Clear,274.0,92.0,6.0
-9 YXN_rr_b.jpg,3196.0,-9 YXN,Right_Rot,Blur,Clear,349.0,92.0,6.0
2- CZJ_rr_b.jpg,1912.0,2- CZJ,Right_Rot,Blur,Clear,231.0,92.0,6.0
-7ZPOW_rr_b.jpg,3650.0,-7ZPOW,Right_Rot,Blur,Clear,372.0,92.0,6.0
TSYRP-_rr_b.jpg,3018.0,TSYRP-,Right_Rot,Blur,Clear,252.0,92.0,6.0
P0V3QY_rr_b.jpg,3318.0,P0V3QY,Right_Rot,Blur,Clear,249.0,92.0,6.0
CH24B6_rr_b.jpg,3303.0,CH24B6,Right_Rot,Blur,Clear,331.0,92.0,6.0
-MSHB1_rr_b.jpg,2985.0,-MSHB1,Right_Rot,Blur,Clear,364.0,92.0,6.0
E57NWH_rr_b.jpg,4968.0,E57NWH,Right_Rot,Blur,Clear,395.0,92.0,6.0
5AKCU5_rr_b.jpg,4494.0,5AKCU5,Right_Rot,Blur,Clear,340.0,92.0,6.0
SK2K7K_rr_b.jpg,5028.0,SK2K7K,Right_Rot,Blur,Clear,381.0,92.0,6.0
4SLN2V_rr_b.jpg,2150.0,4SLN2V,Right_Rot,Blur,Clear,286.0,92.0,6.0
168U7Z_rr_b.jpg,3177.0,168U7Z,Right_Rot,Blur,Clear,316.0,92.0,6.0
T#RQ-O_rr_b.jpg,2535.0,T#RQ-O,Right_Rot,Blur,Clear,243.0,92.0,6.0
WQMEJI_rr_b.jpg,2713.0,WQMEJI,Right_Rot,Blur,Clear,248.0,92.0,6.0
NVJC-S_rr_b.jpg,3327.0,NVJC-S,Right_Rot,Blur,Clear,301.0,92.0,6.0
JVRMUL_rr_b.jpg,3042.0,JVRMUL,Right_Rot,Blur,Clear,259.0,92.0,6.0
 558ZO_rr_b.jpg,2650.0, 558ZO,Right_Rot,Blur,Clear,258.0,92.0,6.0
7T43P L_rr_b.jpg,2537.0,7T43P L,Right_Rot,Blur,Clear,302.0,92.0,7.0
33YXDDH_rr_b.jpg,2912.0,33YXDDH,Right_Rot,Blur,Clear,373.0,92.0,7.0
E0YXXZB_rr_b.jpg,5056.0,E0YXXZB,Right_Rot,Blur,Clear,395.0,92.0,7.0
R7HM#00_rr_b.jpg,5144.0,R7HM#00,Right_Rot,Blur,Clear,383.0,92.0,7.0
4YJ6R5U_rr_b.jpg,3346.0,4YJ6R5U,Right_Rot,Blur,Clear,400.0,92.0,7.0
QZ##SC _rr_b.jpg,3112.0,QZ##SC ,Right_Rot,Blur,Clear,301.0,92.0,7.0
UCCEU8E_rr_b.jpg,5004.0,UCCEU8E,Right_Rot,Blur,Clear,410.0,92.0,7.0
A LFYYZ_rr_b.jpg,4294.0,A LFYYZ,Right_Rot,Blur,Clear,359.0,92.0,7.0
SHLV5UR_rr_b.jpg,3404.0,SHLV5UR,Right_Rot,Blur,Clear,345.0,92.0,7.0
50124LP_rr_b.jpg,3764.0,50124LP,Right_Rot,Blur,Clear,301.0,92.0,7.0
